id,Data,Country,Type,Frequency,Currency,Units,Date,Value
118164,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-01,6736
118165,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-02,4254
118166,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-03,NA
118167,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-04,NA
118168,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-05,4166
118169,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-06,8022
118170,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-07,3910
118171,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-08,3230
118172,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-09,2201
118173,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-10,NA
118174,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-11,NA
118175,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-12,3647
118176,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-13,4317
118177,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-14,5722
118178,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-15,3372
118179,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-16,1864
118180,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-17,NA
118181,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-18,NA
118182,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-19,3422
118183,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-20,2425
118184,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-21,4555
118185,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-22,1361
118186,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-23,872
118187,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-24,NA
118188,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-25,NA
118189,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-26,NA
118190,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-27,1343
118191,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-28,2277
118192,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-29,2018
118193,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-30,1208
118194,Volume,IT,Sovereign,Daily,EUR,Millions,2016-12-31,NA
118195,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-01,NA
118196,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-02,1074
118197,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-03,3119
118198,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-04,2556
118199,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-05,4630
118200,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-06,2410
118201,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-07,NA
118202,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-08,NA
118203,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-09,3451
118204,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-10,2527
118205,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-11,3859
118206,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-12,3898
118207,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-13,3346
118208,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-14,NA
118209,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-15,NA
118210,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-16,2583
118211,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-17,2962
118212,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-18,4217
118213,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-19,2254
118214,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-20,2656
118215,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-21,NA
118216,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-22,NA
118217,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-23,2010
118218,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-24,3520
118219,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-25,3002
118220,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-26,5531
118221,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-27,6292
118222,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-28,NA
118223,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-29,NA
118224,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-30,4774
118225,Volume,IT,Sovereign,Daily,EUR,Millions,2017-01-31,4431
118226,Volume,IT,Sovereign,Daily,EUR,Millions,2017-02-01,3524
118227,Volume,IT,Sovereign,Daily,EUR,Millions,2017-02-02,4214
118228,Volume,IT,Sovereign,Daily,EUR,Millions,2017-02-03,1739
118229,Volume,IT,Sovereign,Daily,EUR,Millions,2017-02-04,NA
118230,Volume,IT,Sovereign,Daily,EUR,Millions,2017-02-05,NA
118231,Volume,IT,Sovereign,Daily,EUR,Millions,2017-02-06,4489
118232,Volume,IT,Sovereign,Daily,EUR,Millions,2017-02-07,3218
118233,Volume,IT,Sovereign,Daily,EUR,Millions,2017-02-08,4091
118234,Volume,IT,Sovereign,Daily,EUR,Millions,2017-02-09,3611
118235,Volume,IT,Sovereign,Daily,EUR,Millions,2017-02-10,4694
118236,Volume,IT,Sovereign,Daily,EUR,Millions,2017-02-11,NA
118237,Volume,IT,Sovereign,Daily,EUR,Millions,2017-02-12,NA
118238,Volume,IT,Sovereign,Daily,EUR,Millions,2017-02-13,6043
118239,Volume,IT,Sovereign,Daily,EUR,Millions,2017-02-14,4398
118240,Volume,IT,Sovereign,Daily,EUR,Millions,2017-02-15,4237
118241,Volume,IT,Sovereign,Daily,EUR,Millions,2017-02-16,4395
118242,Volume,IT,Sovereign,Daily,EUR,Millions,2017-02-17,3829
118243,Volume,IT,Sovereign,Daily,EUR,Millions,2017-02-18,NA
118244,Volume,IT,Sovereign,Daily,EUR,Millions,2017-02-19,NA
118245,Volume,IT,Sovereign,Daily,EUR,Millions,2017-02-20,3244
118246,Volume,IT,Sovereign,Daily,EUR,Millions,2017-02-21,6549
118247,Volume,IT,Sovereign,Daily,EUR,Millions,2017-02-22,5472
118248,Volume,IT,Sovereign,Daily,EUR,Millions,2017-02-23,4648
118249,Volume,IT,Sovereign,Daily,EUR,Millions,2017-02-24,5857
118250,Volume,IT,Sovereign,Daily,EUR,Millions,2017-02-25,NA
118251,Volume,IT,Sovereign,Daily,EUR,Millions,2017-02-26,NA
118252,Volume,IT,Sovereign,Daily,EUR,Millions,2017-02-27,7454
118253,Volume,IT,Sovereign,Daily,EUR,Millions,2017-02-28,5347
118254,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-01,4406
118255,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-02,4198
118256,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-03,4801
118257,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-04,NA
118258,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-05,NA
118259,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-06,2484
118260,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-07,3670
118261,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-08,3348
118262,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-09,2679
118263,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-10,4088
118264,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-11,NA
118265,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-12,NA
118266,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-13,4128
118267,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-14,3816
118268,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-15,3732
118269,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-16,3006
118270,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-17,3098
118271,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-18,NA
118272,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-19,NA
118273,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-20,2666
118274,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-21,5016
118275,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-22,3509
118276,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-23,3749
118277,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-24,2921
118278,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-25,NA
118279,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-26,NA
118280,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-27,3262
118281,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-28,4752
118282,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-29,5089
118283,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-30,4350
118284,Volume,IT,Sovereign,Daily,EUR,Millions,2017-03-31,3919
118285,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-01,NA
118286,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-02,NA
118287,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-03,2714
118288,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-04,3037
118289,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-05,2270
118290,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-06,2492
118291,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-07,2619
118292,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-08,NA
118293,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-09,NA
118294,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-10,2783
118295,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-11,3798
118296,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-12,4724
118297,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-13,1917
118298,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-14,NA
118299,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-15,NA
118300,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-16,NA
118301,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-17,NA
118302,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-18,2659
118303,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-19,3954
118304,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-20,5457
118305,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-21,4792
118306,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-22,NA
118307,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-23,NA
118308,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-24,4559
118309,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-25,3478
118310,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-26,5805
118311,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-27,5540
118312,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-28,3802
118313,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-29,NA
118314,Volume,IT,Sovereign,Daily,EUR,Millions,2017-04-30,NA
118315,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-01,NA
118316,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-02,2348
118317,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-03,4778
118318,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-04,4384
118319,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-05,3865
118320,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-06,NA
118321,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-07,NA
118322,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-08,3773
118323,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-09,3738
118324,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-10,5613
118325,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-11,4652
118326,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-12,4521
118327,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-13,NA
118328,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-14,NA
118329,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-15,4263
118330,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-16,7009
118331,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-17,5155
118332,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-18,5436
118333,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-19,4268
118334,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-20,NA
118335,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-21,NA
118336,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-22,4648
118337,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-23,5002
118338,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-24,4572
118339,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-25,4244
118340,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-26,4957
118341,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-27,NA
118342,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-28,NA
118343,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-29,4835
118344,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-30,7485
118345,Volume,IT,Sovereign,Daily,EUR,Millions,2017-05-31,5598
118346,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-01,5084
118347,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-02,2855
118348,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-03,NA
118349,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-04,NA
118350,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-05,3994
118351,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-06,5553
118352,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-07,4892
118353,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-08,5388
118354,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-09,5214
118355,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-10,NA
118356,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-11,NA
118357,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-12,4862
118358,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-13,5393
118359,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-14,5996
118360,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-15,4886
118361,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-16,4040
118362,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-17,NA
118363,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-18,NA
118364,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-19,2973
118365,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-20,4287
118366,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-21,5037
118367,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-22,5301
118368,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-23,4620
118369,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-24,NA
118370,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-25,NA
118371,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-26,5003
118372,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-27,8854
118373,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-28,5841
118374,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-29,3162
118375,Volume,IT,Sovereign,Daily,EUR,Millions,2017-06-30,4647
118376,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-01,NA
118377,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-02,NA
118378,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-03,3808
118379,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-04,2151
118380,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-05,1575
118381,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-06,3520
118382,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-07,3665
118383,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-08,NA
118384,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-09,NA
118385,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-10,2696
118386,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-11,3687
118387,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-12,3864
118388,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-13,4308
118389,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-14,2214
118390,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-15,NA
118391,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-16,NA
118392,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-17,1547
118393,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-18,2316
118394,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-19,3627
118395,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-20,3090
118396,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-21,5112
118397,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-22,NA
118398,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-23,NA
118399,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-24,3567
118400,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-25,4533
118401,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-26,3677
118402,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-27,2863
118403,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-28,3534
118404,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-29,NA
118405,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-30,NA
118406,Volume,IT,Sovereign,Daily,EUR,Millions,2017-07-31,3524
118407,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-01,3360
118408,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-02,2438
118409,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-03,3629
118410,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-04,3069
118411,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-05,NA
118412,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-06,NA
118413,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-07,2808
118414,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-08,3514
118415,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-09,4475
118416,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-10,3651
118417,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-11,2725
118418,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-12,NA
118419,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-13,NA
118420,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-14,2408
118421,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-15,NA
118422,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-16,2394
118423,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-17,1766
118424,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-18,2734
118425,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-19,NA
118426,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-20,NA
118427,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-21,2705
118428,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-22,4584
118429,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-23,4266
118430,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-24,2397
118431,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-25,2433
118432,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-26,NA
118433,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-27,NA
118434,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-28,1825
118435,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-29,4837
118436,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-30,2856
118437,Volume,IT,Sovereign,Daily,EUR,Millions,2017-08-31,3337
118438,Volume,JP,Sovereign,Quarterly,USD,Billions,1999-03-31,2934.45
118439,Volume,JP,Sovereign,Quarterly,USD,Billions,1999-06-30,4448.98
118440,Volume,JP,Sovereign,Quarterly,USD,Billions,1999-09-30,4979.03
118441,Volume,JP,Sovereign,Quarterly,USD,Billions,1999-12-31,4492.24
118442,Volume,JP,Sovereign,Quarterly,USD,Billions,2000-03-31,4306.39
118443,Volume,JP,Sovereign,Quarterly,USD,Billions,2000-06-30,4824.48
118444,Volume,JP,Sovereign,Quarterly,USD,Billions,2000-09-30,4417.15
118445,Volume,JP,Sovereign,Quarterly,USD,Billions,2000-12-31,4704.77
118446,Volume,JP,Sovereign,Quarterly,USD,Billions,2001-03-31,3801.78
118447,Volume,JP,Sovereign,Quarterly,USD,Billions,2001-06-30,4292.83
118448,Volume,JP,Sovereign,Quarterly,USD,Billions,2001-09-30,4096.92
118449,Volume,JP,Sovereign,Quarterly,USD,Billions,2001-12-31,3399.44
118450,Volume,JP,Sovereign,Quarterly,USD,Billions,2002-03-31,2877.31
118451,Volume,JP,Sovereign,Quarterly,USD,Billions,2002-06-30,3848.96
118452,Volume,JP,Sovereign,Quarterly,USD,Billions,2002-09-30,3780.42
118453,Volume,JP,Sovereign,Quarterly,USD,Billions,2002-12-31,3758.5
118454,Volume,JP,Sovereign,Quarterly,USD,Billions,2003-03-31,4228.12
118455,Volume,JP,Sovereign,Quarterly,USD,Billions,2003-06-30,5348.85
118456,Volume,JP,Sovereign,Quarterly,USD,Billions,2003-09-30,6161.63
118457,Volume,JP,Sovereign,Quarterly,USD,Billions,2003-12-31,6010.11
118458,Volume,JP,Sovereign,Quarterly,USD,Billions,2004-03-31,6572.17
118459,Volume,JP,Sovereign,Quarterly,USD,Billions,2004-06-30,7451.95
118460,Volume,JP,Sovereign,Quarterly,USD,Billions,2004-09-30,7641
118461,Volume,JP,Sovereign,Quarterly,USD,Billions,2004-12-31,7933.9
118462,Volume,JP,Sovereign,Quarterly,USD,Billions,2005-03-31,7107.04
118463,Volume,JP,Sovereign,Quarterly,USD,Billions,2005-06-30,7349.86
118464,Volume,JP,Sovereign,Quarterly,USD,Billions,2005-09-30,7445.76
118465,Volume,JP,Sovereign,Quarterly,USD,Billions,2005-12-31,7402.82
118466,Volume,JP,Sovereign,Quarterly,USD,Billions,2006-03-31,8462.15
118467,Volume,JP,Sovereign,Quarterly,USD,Billions,2006-06-30,10361.46
118468,Volume,JP,Sovereign,Quarterly,USD,Billions,2006-09-30,9419.71
118469,Volume,JP,Sovereign,Quarterly,USD,Billions,2006-12-31,10155.32
118470,Volume,JP,Sovereign,Quarterly,USD,Billions,2007-03-31,11305.2
118471,Volume,JP,Sovereign,Quarterly,USD,Billions,2007-06-30,11999.13
118472,Volume,JP,Sovereign,Quarterly,USD,Billions,2007-09-30,13635.97
118473,Volume,JP,Sovereign,Quarterly,USD,Billions,2007-12-31,14489.81
118474,Volume,JP,Sovereign,Quarterly,USD,Billions,2008-03-31,15545.71
118475,Volume,JP,Sovereign,Quarterly,USD,Billions,2008-06-30,14076.61
118476,Volume,JP,Sovereign,Quarterly,USD,Billions,2008-09-30,12547.8
118477,Volume,JP,Sovereign,Quarterly,USD,Billions,2008-12-31,13442.04
118478,Volume,JP,Sovereign,Quarterly,USD,Billions,2009-03-31,11763.39
118479,Volume,JP,Sovereign,Quarterly,USD,Billions,2009-06-30,10908.12
118480,Volume,JP,Sovereign,Quarterly,USD,Billions,2009-09-30,11511.81
118481,Volume,JP,Sovereign,Quarterly,USD,Billions,2009-12-31,10776.3
118482,Volume,JP,Sovereign,Quarterly,USD,Billions,2010-03-31,8984.88
118483,Volume,JP,Sovereign,Quarterly,USD,Billions,2010-06-30,10530.51
118484,Volume,JP,Sovereign,Quarterly,USD,Billions,2010-09-30,11886.53
118485,Volume,JP,Sovereign,Quarterly,USD,Billions,2010-12-31,12122.52
118486,Volume,JP,Sovereign,Quarterly,USD,Billions,2011-03-31,11108.42
118487,Volume,JP,Sovereign,Quarterly,USD,Billions,2011-06-30,12245.31
118488,Volume,JP,Sovereign,Quarterly,USD,Billions,2011-09-30,13204.75
118489,Volume,JP,Sovereign,Quarterly,USD,Billions,2011-12-31,13337.6
118490,Volume,JP,Sovereign,Quarterly,USD,Billions,2012-03-31,13814.05
118491,Volume,JP,Sovereign,Quarterly,USD,Billions,2012-06-30,14796.47
118492,Volume,JP,Sovereign,Quarterly,USD,Billions,2012-09-30,13610.58
118493,Volume,JP,Sovereign,Quarterly,USD,Billions,2012-12-31,11587.2
118494,Volume,JP,Sovereign,Quarterly,USD,Billions,2013-03-31,10427.34
118495,Volume,JP,Sovereign,Quarterly,USD,Billions,2013-06-30,11896.92
118496,Volume,JP,Sovereign,Quarterly,USD,Billions,2013-09-30,11963.33
118497,Volume,JP,Sovereign,Quarterly,USD,Billions,2013-12-31,10988.88
118498,Volume,JP,Sovereign,Quarterly,USD,Billions,2014-03-31,11484.09
118499,Volume,JP,Sovereign,Quarterly,USD,Billions,2014-06-30,12674.68
118500,Volume,JP,Sovereign,Quarterly,USD,Billions,2014-09-30,11776.34
118501,Volume,JP,Sovereign,Quarterly,USD,Billions,2014-12-31,10852
118502,Volume,JP,Sovereign,Quarterly,USD,Billions,2015-03-31,11215.64
118503,Volume,JP,Sovereign,Quarterly,USD,Billions,2015-06-30,10746.39
118504,Volume,JP,Sovereign,Quarterly,USD,Billions,2015-09-30,11102.4
118505,Volume,JP,Sovereign,Quarterly,USD,Billions,2015-12-31,10395.57
118506,Volume,JP,Sovereign,Quarterly,USD,Billions,2016-03-31,11342.35
118507,Volume,JP,Sovereign,Quarterly,USD,Billions,2016-06-30,10263.81
118508,Volume,JP,Sovereign,Quarterly,USD,Billions,2016-09-30,11737.67
118509,Volume,JP,Sovereign,Quarterly,USD,Billions,2016-12-31,9803.93
118510,Volume,CN,Sovereign,Quarterly,USD,Billions,1998-03-31,0.04
118511,Volume,CN,Sovereign,Quarterly,USD,Billions,1998-06-30,0.14
118512,Volume,CN,Sovereign,Quarterly,USD,Billions,1998-09-30,0.32
118513,Volume,CN,Sovereign,Quarterly,USD,Billions,1998-12-31,0.43
118514,Volume,CN,Sovereign,Quarterly,USD,Billions,1999-03-31,0.14
118515,Volume,CN,Sovereign,Quarterly,USD,Billions,1999-06-30,0.69
118516,Volume,CN,Sovereign,Quarterly,USD,Billions,1999-09-30,0.05
118517,Volume,CN,Sovereign,Quarterly,USD,Billions,1999-12-31,0.94
118518,Volume,CN,Sovereign,Quarterly,USD,Billions,2000-03-31,1.06
118519,Volume,CN,Sovereign,Quarterly,USD,Billions,2000-06-30,2.67
